x,y,z,roll,pitch,yaw
6.640107154846191,-156.76885986328125,0.27530714869499207,0.0,0.0,-88.58641815185547
-6.446169853210449,-42.19375228881836,0.27530714869499207,0.0,0.0,92.00418853759766
103.99740600585938,-191.6208038330078,0.27530714869499207,0.0,0.0,1.4395471811294556
117.0642318725586,-194.39999389648438,0.27530714869499207,0.0,0.0,0.0
110.06359100341797,-135.91453552246094,8.305596351623535,0.0,0.0,-178.77268981933594
85.59086608886719,-144.9974365234375,8.305596351623535,0.0,-4.122893333435059,-87.97588348388672
-74.38717651367188,25.734657287597656,0.3499999940395355,-1.3340459403821114e-08,-0.34827134013175964,-90.15623474121094
-36.63099670410156,-194.92361450195312,0.27530714869499207,0.0,0.0,1.439546823501587
86.20638275146484,7.808422565460205,0.27530714869499207,0.0,0.0,0.8558228611946106
42.84650421142578,-193.13241577148438,0.27530714869499207,0.0,0.0,1.439546823501587
-2.6483113765716553,-50.37135314941406,0.27530714869499207,0.0,0.0,92.00418853759766
-6.446169853210449,-79.05502319335938,0.27530714869499207,0.0,0.0,92.00418853759766
116.63027954101562,-6.581954002380371,0.27530714869499207,0.0,0.0,-179.1441650390625
109.65359497070312,-132.42245483398438,8.305596351623535,0.0,0.0,1.2272652387619019
-85.04080963134766,-54.07712173461914,0.27530714869499207,0.0,-0.47180211544036865,89.84374237060547
-88.71099090576172,-119.56523132324219,0.27530714869499207,0.0,-0.47180211544036865,89.84374237060547
34.73466110229492,-196.6313018798828,0.27530714869499207,0.0,0.0,1.4395438432693481
-6.446169853210449,-61.717132568359375,0.27530714869499207,0.0,0.0,92.00418853759766
4.926102638244629,40.57860565185547,0.27530714869499207,0.0,0.0,-88.8912353515625
-67.32383728027344,0.5365192890167236,0.27530714869499207,0.0,0.0,0.2946014404296875
16.030826568603516,10.789361000061035,0.27530714869499207,0.0,0.0,-58.79703903198242
37.28235626220703,3.4244604110717773,0.27530714869499207,0.0,0.0,-13.668415069580078
55.67530059814453,-206.60818481445312,0.27530714869499207,0.0,0.0,-178.5604705810547
15.640681266784668,-197.1111297607422,0.27530714869499207,0.0,0.0,1.4395443201065063
-4.364792346954346,-126.3371810913086,0.27530714869499207,0.0,0.0,91.41353607177734
4.104583263397217,-46.1159553527832,0.27530714869499207,0.0,0.0,-88.58641815185547
-2.6483113765716553,-69.89472961425781,0.27530714869499207,0.0,0.0,92.00418853759766
-54.75082015991211,-2.8988778591156006,0.27530714869499207,0.0,0.0,-179.70538330078125
62.240394592285156,-192.64495849609375,0.27530714869499207,0.0,0.0,1.439546823501587
5.778288841247559,-113.2294921875,0.27530714869499207,0.0,0.0,-88.8760986328125
65.51659393310547,7.808422565460205,0.27530714869499207,0.0,0.0,0.8558230400085449
7.903517723083496,-57.52961349487305,0.27530714869499207,0.0,0.0,-88.58641815185547
-26.262718200683594,-7.955658435821533,0.27530714869499207,0.0,0.0,143.07748413085938
83.27630615234375,-79.50776672363281,8.305596351623535,0.0,0.0,-87.97588348388672
80.51756286621094,-104.026123046875,8.305596351623535,0.0,-0.19039833545684814,92.02408599853516
10.139041900634766,-146.58253479003906,0.27530714869499207,0.0,0.0,-88.58641815185547
-3.098442554473877,-183.5139923095703,0.27530714869499207,0.0,0.0,91.41353607177734
-21.252513885498047,11.105012893676758,0.27530714869499207,0.0,0.0,61.806827545166016
-74.4850845336914,-44.04933166503906,0.27530714869499207,-1.3340459403821114e-08,-0.34827134013175964,-90.15623474121094
-42.350990295410156,-2.835118293762207,0.27530714869499207,0.0,0.0,-179.70538330078125
-55.04970169067383,0.5458329319953918,0.27530714869499207,0.0,0.0,1.6669410467147827
13.72380256652832,18.817155838012695,0.27530714869499207,0.0,0.0,-38.797035217285156
-74.54647064208984,-148.4326934814453,0.27530714869499207,0.0,0.0,-88.4347152709961
56.96175765991211,-4.2785749435424805,0.27530714869499207,0.0,0.0,-179.1441650390625
144.75537109375,-135.17124938964844,8.305596351623535,0.0,0.0,-178.77268981933594
-85.14688110351562,-92.97565460205078,0.27530714869499207,0.0,-0.47180211544036865,89.84374237060547
0.7004992365837097,-189.7279510498047,0.27530714869499207,0.0,0.0,91.41353607177734
-88.54078674316406,-64.36758422851562,0.27530714869499207,0.0,-0.47180211544036865,89.84374237060547
-10.648787498474121,34.00116729736328,0.27530714869499207,0.0,0.0,98.62480163574219
-84.95662689208984,-23.27829933166504,0.27530714869499207,0.0,-0.47180211544036865,89.84374237060547
82.69561004638672,-184.77346801757812,0.27530714869499207,1.334053223445153e-08,-0.39662906527519226,90.153564453125
115.53240203857422,-76.35523986816406,8.305596351623535,0.0,0.0,-178.49087524414062
81.36341857910156,-124.47649383544922,8.305596351623535,0.0,0.0,92.02410888671875
71.3103256225586,-3.9153716564178467,0.44999998807907104,0.0,0.0,-179.1441650390625
-67.1549072265625,-136.210205078125,0.27530714869499207,0.0,0.0,1.227276086807251
-28.24283790588379,-198.42250061035156,0.27530714869499207,0.0,0.0,1.4395438432693481
42.59590148925781,-4.344295978546143,0.27530714869499207,0.0,0.0,-179.1441650390625
-10.073487281799316,51.42850875854492,0.27530714869499207,0.0,0.0,89.63746643066406
44.424007415771484,7.1842942237854,0.27530714869499207,0.0,0.0,0.855804443359375
-74.38717651367188,-18.55011749267578,0.27530714869499207,-1.3340459403821114e-08,-0.34827134013175964,-90.15623474121094
97.15866088867188,4.308813095092773,0.27530714869499207,0.0,0.0,0.8558228611946106
93.75715637207031,-132.76296997070312,8.305596351623535,0.0,0.0,1.2272647619247437
134.91160583496094,-75.6125717163086,8.305596351623535,0.0,0.0,-178.49087524414062
8.044854164123535,-34.28064727783203,0.27530714869499207,0.0,0.0,-108.03324890136719
125.36009216308594,-135.58682250976562,8.305596351623535,0.0,0.0,-178.77268981933594
6.316784381866455,-25.29715919494629,0.27530714869499207,0.0,0.0,-108.03324890136719
-24.304346084594727,-135.2921600341797,0.5753071308135986,8.339514079303001e-10,1.2171396017074585,1.2272652387619019
-88.45661163330078,-33.56875991821289,0.27530714869499207,0.0,-0.47180211544036865,89.84374237060547
54.12854766845703,-196.1438446044922,0.27530714869499207,0.0,0.0,1.4395438432693481
124.95010375976562,-132.09475708007812,8.305596351623535,0.0,0.0,1.2272652387619019
-6.594831466674805,-208.17323303222656,0.27530714869499207,0.0,0.0,-178.5604705810547
76.46886444091797,4.308813095092773,0.27530714869499207,0.0,0.0,0.8558230400085449
23.752519607543945,-193.61224365234375,0.27530714869499207,0.0,0.0,1.4395471811294556
79.49516296386719,-71.6148452758789,8.305596351623535,2.001043064581154e-08,-0.19039833545684814,92.02408599853516
-9.017538070678711,24.410858154296875,0.27530714869499207,0.0,0.0,78.62488555908203
26.509408950805664,7.425339698791504,0.27530714869499207,0.0,0.0,-13.668415069580078
98.9326171875,-6.8971147537231445,0.27530714869499207,0.0,0.0,-179.1441650390625
35.54818344116211,-7.843905448913574,0.27530714869499207,0.0,0.0,-179.1441650390625
108.61357879638672,-201.75830078125,0.27530714869499207,0.0,0.0,-178.5604705810547
-6.573556900024414,43.50636291503906,0.27530714869499207,0.0,0.0,89.63746643066406
49.91403579711914,-7.778184413909912,0.27530714869499207,0.0,0.0,-179.1441650390625
-77.88716888427734,-8.140572547912598,0.27530714869499207,-1.3340459403821114e-08,-0.34827134013175964,-90.15623474121094
150.3661346435547,-125.78666687011719,8.305596351623535,0.0,0.0,90.9964828491211
149.95828247070312,-102.33649444580078,8.305596351623535,0.0,0.0,90.9964828491211
-77.98506927490234,-30.23978042602539,0.27530714869499207,-1.3340459403821114e-08,-0.34827134013175964,-90.15623474121094
28.79505157470703,-203.72216796875,0.27530714869499207,0.0,0.0,-178.5604705810547
-88.64686584472656,-103.26611328125,0.27530714869499207,0.0,-0.47180211544036865,89.84374237060547
-20.467727661132812,0.3515026867389679,0.27530714869499207,0.0,0.0,81.80699920654297
31.28297996520996,-207.2210693359375,0.27530714869499207,0.0,0.0,-178.5604705810547
-95.79371643066406,-3.1099166870117188,0.27530714869499207,0.0,0.0,-179.7053985595703
105.97994232177734,-3.397510290145874,0.27530714869499207,0.0,0.0,-179.1441650390625
16.876914978027344,-134.40997314453125,0.3999999761581421,2.5018542793020515e-09,1.2171396017074585,1.2272647619247437
-74.62417602539062,-95.04823303222656,0.27530714869499207,-1.3340459403821114e-08,-0.34827134013175964,-90.15623474121094
-11.102113723754883,-138.51019287109375,0.27530714869499207,0.0,0.0,-178.77268981933594
153.4598388671875,-102.39739990234375,8.305596351623535,0.0,0.0,-89.0035171508789
71.68151092529297,-202.6446990966797,0.27530714869499207,0.0,0.0,-178.5604705810547
-78.0451431274414,-157.62892150878906,0.27530714869499207,0.0,0.0,-88.4346923828125
-40.41106414794922,0.6854625344276428,0.27530714869499207,0.0,0.0,1.6669405698776245
84.18406677246094,-105.19170379638672,8.305596351623535,0.0,0.0,-87.97588348388672
-18.582256317138672,-204.67431640625,0.27530714869499207,0.0,0.0,-178.5604705810547
